id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,mcc_description,errors,is_fraud
7088620,2015-08-16 01:01:00,1957,3855,$598.93,Swipe Transaction,94551,San Diego,PA,42874,5712,"Furniture, Home Furnishings, and Equipment Stores",,0
8777289,2016-06-11 00:46:00,1313,1341,$-392.91,Swipe Transaction,69772,Philadelphia,GA,87901,7276,Tax Preparation Services,,0
9432526,2016-03-09 23:14:00,1819,1034,$841.44,Swipe Transaction,41033,Dallas,GA,25191,7349,Cleaning and Maintenance Services,,0
7203556,2015-12-04 03:14:00,512,2102,$-185.84,Swipe Transaction,32080,Philadelphia,FL,87605,5261,Lawn and Garden Supply Stores,,0
8672730,2015-12-19 03:03:00,400,3834,$447.86,Swipe Transaction,41354,San Diego,NC,87064,8931,"Accounting, Auditing, and Bookkeeping Services",,0
9010619,2016-03-27 18:07:00,655,1298,$431.77,Swipe Transaction,89572,San Jose,NC,45264,5211,Lumber and Building Materials,,0
9371896,2016-06-14 08:08:00,640,2978,$-474.37,Chip Transaction,85826,San Jose,PA,17057,5812,Eating Places and Restaurants,,0
7942539,2016-06-11 04:17:00,1522,4414,$15.32,Swipe Transaction,27570,Chicago,PA,98036,5814,Fast Food Restaurants,,0
8931107,2015-03-23 21:53:00,1069,1322,$-235.66,Swipe Transaction,20979,Chicago,MI,63904,3260,Pottery and Ceramics,,0
9486429,2016-07-01 20:54:00,1236,3283,$609.03,Swipe Transaction,36703,San Antonio,MI,80119,3780,Computer Network Services,,0
8057792,2016-04-22 00:49:00,1723,1492,$686.35,Chip Transaction,21381,Phoenix,FL,28245,3000,Steelworks,,0
7340537,2016-07-28 10:38:00,1787,3957,$373.42,Swipe Transaction,72885,Dallas,PA,25643,5813,Drinking Places (Alcoholic Beverages),,0
8144372,2015-10-29 20:05:00,754,3507,$-131.48,Swipe Transaction,31185,Phoenix,OH,78678,7349,Cleaning and Maintenance Services,,0
8604740,2016-07-16 14:00:00,1611,2124,$-267.20,Swipe Transaction,85605,Phoenix,MI,90959,8041,Chiropractors,,0
9491112,2015-04-05 23:43:00,601,1163,$718.62,Swipe Transaction,32446,Philadelphia,PA,67101,3393,Heat Treating Metal Services,,0
8603524,2015-01-03 05:51:00,394,2725,$433.32,Chip Transaction,18170,Chicago,NC,26765,3722,Passenger Railways,,0
9489371,2016-01-05 18:09:00,1303,3526,$-10.67,Swipe Transaction,75972,San Jose,OH,30411,4814,Telecommunication Services,,0
9648869,2016-05-02 07:28:00,260,4770,$-317.73,Chip Transaction,47765,Houston,GA,51936,3359,Non-Ferrous Metal Foundries,,0
8118273,2016-06-27 12:45:00,1134,3272,$750.60,Swipe Transaction,75498,San Antonio,MI,86067,6300,"Insurance Sales, Underwriting",,0
7658677,2016-10-25 03:00:00,1847,3140,$-109.50,Swipe Transaction,94898,San Jose,FL,14074,8011,"Doctors, Physicians",,0
7477732,2016-11-16 02:50:00,602,3313,$-400.56,Chip Transaction,69817,Chicago,NC,40745,5733,Music Stores - Musical Instruments,,0
7498516,2016-03-09 13:52:00,578,1823,$19.09,Swipe Transaction,22012,Houston,IL,42240,4899,"Cable, Satellite, and Other Pay Television Services",,0
8375792,2015-10-25 09:50:00,839,2967,$-182.69,Swipe Transaction,53652,San Antonio,MI,77956,3359,Non-Ferrous Metal Foundries,,0
7843402,2015-03-25 22:54:00,1953,2438,$306.52,Chip Transaction,66604,Chicago,IL,10925,7011,"Lodging - Hotels, Motels, Resorts",,0
7497090,2016-07-20 17:32:00,1090,4437,$-390.72,Swipe Transaction,36571,Chicago,TX,47369,5815,"Digital Goods - Media, Books, Apps",,0
7239622,2015-05-04 06:05:00,1255,3356,$544.79,Chip Transaction,89269,San Antonio,PA,14108,4899,"Cable, Satellite, and Other Pay Television Services",,0
7400669,2015-05-03 02:06:00,1675,4343,$423.07,Chip Transaction,31839,Houston,FL,49078,3001,Steel Products Manufacturing,,0
8795517,2015-11-17 13:00:00,1678,1877,$-261.20,Chip Transaction,76420,San Jose,CA,20831,5621,Women's Ready-To-Wear Stores,,0
8660796,2015-03-17 16:07:00,989,1662,$944.37,Swipe Transaction,72427,San Jose,NY,74133,4112,Passenger Railways,,0
7931307,2016-04-03 13:35:00,637,1326,$923.35,Chip Transaction,99183,San Jose,TX,95076,3260,Pottery and Ceramics,,0
7440444,2015-07-27 12:31:00,488,2566,$127.19,Swipe Transaction,38098,New York,OH,96603,8021,Dentists and Orthodontists,,0
9777072,2015-03-27 04:01:00,383,4605,$-309.05,Chip Transaction,72017,Houston,TX,17360,8049,Podiatrists,,0
9588937,2016-06-17 13:37:00,784,4982,$-288.27,Swipe Transaction,53891,San Antonio,GA,23904,4112,Passenger Railways,,0
8212173,2015-07-06 01:23:00,1653,1879,$434.24,Swipe Transaction,39664,San Diego,TX,78215,5094,Precious Stones and Metals,,0
8513271,2016-08-07 17:57:00,518,2101,$932.94,Chip Transaction,10652,Philadelphia,MI,63688,3640,"Lighting, Fixtures, Electrical Supplies",,0
7039706,2015-07-11 06:08:00,1754,1856,$128.14,Chip Transaction,38517,San Jose,NY,27270,7922,Theatrical Producers,,0
8490757,2015-10-14 17:38:00,1629,4765,$-466.01,Chip Transaction,72378,Los Angeles,NC,39006,4511,Airlines,,0
7119446,2015-10-05 19:36:00,1619,4460,$-126.99,Swipe Transaction,76852,San Jose,GA,64816,3780,Computer Network Services,,0
7908423,2015-07-04 08:41:00,1088,1122,$936.40,Swipe Transaction,20479,San Antonio,NY,11321,3000,Steelworks,,0
7440168,2015-09-24 20:04:00,1385,4661,$-494.19,Swipe Transaction,80149,Dallas,IL,30658,3387,"Electroplating, Plating, Polishing Services",,0
9934948,2015-11-20 15:54:00,1205,2480,$-85.47,Swipe Transaction,50001,San Diego,OH,48215,7995,"Betting (including Lottery Tickets, Casinos)",,0
9593861,2015-11-01 21:01:00,1991,3796,$-444.50,Chip Transaction,53926,New York,MI,46644,9402,Postal Services - Government Only,,0
9396702,2015-02-21 10:02:00,1181,4472,$-179.95,Chip Transaction,84023,San Antonio,CA,51038,5719,Miscellaneous Home Furnishing Stores,,0
7985665,2015-01-12 02:39:00,346,4431,$129.56,Chip Transaction,85875,Houston,OH,59924,7210,Laundry Services,,0
8618431,2015-12-16 07:35:00,1209,2319,$887.46,Chip Transaction,39975,San Jose,NY,45698,5541,Service Stations,,0
9407777,2015-11-01 17:16:00,1753,3064,$-24.66,Chip Transaction,22531,Philadelphia,PA,55666,4111,Local and Suburban Commuter Transportation,,0
9223057,2015-04-27 13:30:00,529,3260,$-155.11,Chip Transaction,82645,San Diego,OH,12451,3395,Welding Repair,,0
9317464,2016-04-26 08:05:00,1154,3590,$-35.20,Chip Transaction,25946,New York,NC,45100,3256,"Brick, Stone, and Related Materials",,0
8245774,2016-10-15 23:30:00,1932,3986,$307.55,Swipe Transaction,81136,Philadelphia,GA,17903,3009,Fabricated Structural Metal Products,,0
8242647,2015-09-29 08:16:00,526,3689,$-260.73,Chip Transaction,93855,Phoenix,TX,64972,3075,"Bolt, Nut, Screw, Rivet Manufacturing",,0
9091012,2016-01-04 20:53:00,1297,2703,$74.63,Chip Transaction,17579,Dallas,PA,16146,5311,Department Stores,,0
7957153,2015-07-22 18:49:00,1634,1754,$374.63,Swipe Transaction,65488,Houston,MI,51455,5094,Precious Stones and Metals,,0
8870088,2015-09-09 18:53:00,1526,1035,$326.01,Swipe Transaction,83009,New York,FL,56020,7538,Automotive Service Shops,,0
9234305,2015-06-13 05:44:00,511,1797,$522.88,Chip Transaction,91012,San Diego,GA,50192,5733,Music Stores - Musical Instruments,,0
8776585,2015-06-28 23:36:00,878,3745,$822.56,Swipe Transaction,25033,Philadelphia,NC,76952,5251,Hardware Stores,,0
7010278,2016-06-28 07:04:00,1440,2570,$85.67,Swipe Transaction,73593,Chicago,CA,24689,5942,Book Stores,,0
8841764,2015-05-18 18:38:00,209,2507,$-390.23,Chip Transaction,78338,Dallas,IL,48193,5499,Miscellaneous Food Stores,,0
9753985,2016-03-24 12:16:00,1565,3756,$435.56,Chip Transaction,63895,San Diego,FL,82277,7801,"Athletic Fields, Commercial Sports",,0
8971707,2016-05-18 17:32:00,127,1486,$-54.66,Swipe Transaction,35433,Dallas,IL,10415,3389,Non-Precious Metal Services,,0
8788277,2015-08-02 00:22:00,842,3378,$828.07,Swipe Transaction,70740,Houston,FL,11569,3389,Non-Precious Metal Services,,0
7633076,2015-03-13 00:08:00,424,2683,$549.97,Swipe Transaction,35708,Dallas,TX,50452,5655,"Sports Apparel, Riding Apparel Stores",,0
9149222,2016-07-08 04:21:00,168,1482,$237.20,Chip Transaction,72924,Los Angeles,PA,64762,3390,Miscellaneous Metalwork,,0
9861723,2015-04-30 22:08:00,265,3032,$-493.37,Swipe Transaction,33601,Houston,CA,96599,3387,"Electroplating, Plating, Polishing Services",,0
8170182,2016-04-08 22:26:00,1542,1899,$516.41,Chip Transaction,28716,Los Angeles,IL,23452,4112,Passenger Railways,,0
7773924,2016-02-22 22:05:00,444,4409,$994.14,Swipe Transaction,94029,Houston,GA,59189,4121,Taxicabs and Limousines,,0
8185155,2015-02-16 10:46:00,528,3910,$810.75,Chip Transaction,51084,Dallas,OH,53212,3066,Miscellaneous Metals,,0
9924674,2015-03-05 20:16:00,562,2373,$964.46,Swipe Transaction,33554,San Antonio,PA,28566,3066,Miscellaneous Metals,,0
7585825,2015-08-08 20:05:00,503,4295,$53.61,Swipe Transaction,61280,San Diego,PA,14317,3132,Leather Goods,,0
7939305,2016-06-09 20:35:00,750,1285,$133.13,Swipe Transaction,12185,Phoenix,NY,28703,8011,"Doctors, Physicians",,0
9353229,2015-06-12 23:01:00,1911,3826,$-479.09,Chip Transaction,69851,Philadelphia,OH,94852,3075,"Bolt, Nut, Screw, Rivet Manufacturing",,0
9115251,2015-11-18 18:39:00,1513,2960,$724.41,Swipe Transaction,70434,Philadelphia,NY,37866,7011,"Lodging - Hotels, Motels, Resorts",,0
7633544,2015-02-13 01:30:00,1422,4544,$773.90,Swipe Transaction,69226,Chicago,PA,89294,3066,Miscellaneous Metals,,0
7796460,2015-06-10 04:02:00,498,1406,$-134.06,Chip Transaction,96013,New York,OH,32203,3509,Industrial Equipment and Supplies,,0
9651523,2015-07-08 03:04:00,918,3646,$789.03,Swipe Transaction,97885,San Antonio,TX,77844,7802,"Recreational Sports, Clubs",,0
8717283,2015-11-20 02:31:00,512,3229,$831.14,Swipe Transaction,34392,San Jose,CA,21946,3007,Coated and Laminated Products,,0
8440332,2015-06-16 16:27:00,429,2023,$509.23,Swipe Transaction,13054,San Diego,NC,59654,3395,Welding Repair,,0
8311669,2016-07-05 00:21:00,219,4103,$-215.15,Chip Transaction,37092,Chicago,GA,12471,3730,Ship Chandlers,,0
8500225,2016-08-26 13:13:00,1594,2237,$440.08,Chip Transaction,88497,San Jose,FL,59496,8021,Dentists and Orthodontists,,0
8716944,2016-08-23 08:38:00,1495,1161,$310.42,Chip Transaction,76502,Los Angeles,NY,63862,7011,"Lodging - Hotels, Motels, Resorts",,0
8654880,2016-03-12 06:07:00,466,1957,$570.90,Chip Transaction,95450,Chicago,NC,56591,7996,"Amusement Parks, Carnivals, Circuses",,0
8933274,2015-07-21 19:52:00,431,1641,$251.50,Swipe Transaction,20091,San Jose,PA,35963,8931,"Accounting, Auditing, and Bookkeeping Services",,0
7110510,2016-02-07 18:12:00,338,2763,$459.94,Swipe Transaction,76128,San Antonio,IL,54080,4722,Travel Agencies,,0
7017626,2015-08-21 12:14:00,924,2899,$-32.48,Chip Transaction,63806,Chicago,TX,79360,3260,Pottery and Ceramics,,0
7784169,2015-01-14 11:18:00,990,4176,$415.25,Swipe Transaction,17637,Phoenix,IL,62436,3387,"Electroplating, Plating, Polishing Services",,0
7164224,2016-07-19 09:50:00,143,2037,$-299.09,Chip Transaction,22024,San Diego,CA,70381,3771,Railroad Passenger Transport,,0
9529878,2015-04-02 21:00:00,663,4920,$128.95,Chip Transaction,15103,New York,OH,22081,3640,"Lighting, Fixtures, Electrical Supplies",,0
9188842,2015-09-22 06:37:00,1775,4569,$-312.88,Chip Transaction,50339,Chicago,IL,12399,7801,"Athletic Fields, Commercial Sports",,0
8492381,2016-06-25 22:31:00,439,4043,$725.54,Chip Transaction,71397,Dallas,MI,22253,7230,Beauty and Barber Shops,,0
8943495,2016-04-03 01:35:00,1805,3499,$-323.51,Chip Transaction,38329,Los Angeles,NY,26139,7276,Tax Preparation Services,,0
7425130,2016-05-13 03:36:00,787,4063,$129.73,Swipe Transaction,67339,Chicago,IL,82964,5722,Household Appliance Stores,,0
7274154,2015-11-25 07:07:00,388,1371,$-219.32,Swipe Transaction,77858,San Jose,GA,26538,7549,Towing Services,,0
8702502,2016-07-29 06:02:00,1799,4083,$-285.11,Swipe Transaction,65847,San Diego,IL,45476,7276,Tax Preparation Services,,0
7139400,2015-12-23 04:36:00,1890,2731,$546.08,Swipe Transaction,71939,Phoenix,CA,61900,3007,Coated and Laminated Products,,0
7854202,2015-11-30 23:53:00,328,2232,$-171.81,Chip Transaction,52117,Chicago,GA,46729,3389,Non-Precious Metal Services,,0
8652473,2016-05-27 20:51:00,251,1224,$920.00,Chip Transaction,67609,Chicago,GA,81885,7011,"Lodging - Hotels, Motels, Resorts",,0
7753333,2015-02-01 07:40:00,1127,4982,$743.96,Chip Transaction,90506,San Antonio,PA,14397,7801,"Athletic Fields, Commercial Sports",,0
7137304,2016-03-05 09:08:00,1596,2980,$406.02,Swipe Transaction,47670,Dallas,NY,48826,3174,Upholstery and Drapery Stores,,0
7595989,2015-01-02 22:03:00,1449,2020,$8.75,Chip Transaction,80455,San Jose,GA,63034,5712,"Furniture, Home Furnishings, and Equipment Stores",,0
8247300,2015-12-03 16:32:00,1663,2735,$-127.09,Swipe Transaction,86138,San Antonio,IL,53597,5499,Miscellaneous Food Stores,,0
8802826,2015-02-12 23:38:00,1623,3833,$702.39,Swipe Transaction,67925,Phoenix,GA,66241,7393,"Detective Agencies, Security Services",,0
8712268,2016-04-05 06:34:00,1671,3237,$844.04,Swipe Transaction,54437,Los Angeles,FL,98276,5812,Eating Places and Restaurants,,0
8655147,2015-12-25 03:13:00,1403,3744,$970.20,Swipe Transaction,59291,San Diego,FL,47415,8049,Podiatrists,,0
7284344,2016-07-11 13:33:00,1176,1107,$-496.47,Chip Transaction,61769,San Jose,FL,54077,5812,Eating Places and Restaurants,,0
7549848,2016-11-02 15:25:00,405,4596,$627.54,Swipe Transaction,72566,Houston,PA,28325,7832,Motion Picture Theaters,,0
8412507,2016-11-23 17:50:00,1392,4080,$347.52,Chip Transaction,22223,Houston,TX,40706,4784,Tolls and Bridge Fees,,0
8525728,2015-04-28 21:11:00,1303,2639,$-252.04,Swipe Transaction,98288,Dallas,GA,86500,7995,"Betting (including Lottery Tickets, Casinos)",,0
8017025,2015-01-28 00:23:00,1733,4370,$188.85,Swipe Transaction,10222,New York,PA,80293,8099,Medical Services,,0
9248420,2016-10-21 14:35:00,705,3106,$540.83,Swipe Transaction,46494,Philadelphia,NY,84443,5499,Miscellaneous Food Stores,,0
7290274,2015-10-26 09:04:00,1232,4830,$853.49,Chip Transaction,56215,San Jose,PA,10022,7011,"Lodging - Hotels, Motels, Resorts",,0
9365872,2015-09-26 02:04:00,1724,2210,$382.34,Chip Transaction,42533,San Jose,GA,94806,5814,Fast Food Restaurants,,0
8208261,2016-03-05 10:00:00,1728,1488,$150.07,Chip Transaction,64052,Phoenix,TX,55569,3174,Upholstery and Drapery Stores,,0
8333452,2015-03-09 20:06:00,661,1352,$-478.03,Swipe Transaction,34065,New York,MI,20583,5311,Department Stores,,0
7748573,2015-05-20 00:20:00,1153,3352,$242.46,Chip Transaction,40774,Dallas,FL,87805,8011,"Doctors, Physicians",,0
7111631,2016-09-20 16:24:00,1677,3852,$989.02,Swipe Transaction,74648,Los Angeles,MI,32975,7802,"Recreational Sports, Clubs",,0
8312804,2016-05-07 13:06:00,1858,1979,$181.36,Swipe Transaction,86658,San Diego,TX,75086,7393,"Detective Agencies, Security Services",,0
7500038,2016-06-21 10:09:00,456,1199,$-156.07,Swipe Transaction,32992,Los Angeles,PA,84876,7922,Theatrical Producers,,0
9306886,2016-02-25 18:03:00,934,3952,$190.69,Chip Transaction,15181,New York,IL,83879,7995,"Betting (including Lottery Tickets, Casinos)",,0
9848157,2015-06-21 10:18:00,481,4356,$-85.31,Swipe Transaction,94032,San Jose,NY,54050,7832,Motion Picture Theaters,,0
9186514,2015-11-06 06:42:00,1321,1112,$286.00,Swipe Transaction,62527,Chicago,NY,47755,3007,Coated and Laminated Products,,0
8537080,2016-11-24 02:06:00,1389,4653,$900.32,Swipe Transaction,52430,San Diego,PA,41528,4814,Telecommunication Services,,0
9506684,2015-01-27 11:44:00,785,4910,$100.30,Swipe Transaction,67053,Phoenix,IL,10064,5712,"Furniture, Home Furnishings, and Equipment Stores",,0
8429851,2016-08-26 01:44:00,1856,2711,$-87.34,Chip Transaction,11374,Philadelphia,TX,18314,5499,Miscellaneous Food Stores,,0
7517086,2015-01-13 05:00:00,793,3767,$-211.86,Chip Transaction,21044,New York,PA,27132,7276,Tax Preparation Services,,0
7807693,2015-06-28 20:50:00,382,3191,$391.82,Swipe Transaction,57502,San Jose,NC,95481,7832,Motion Picture Theaters,,0
8620364,2016-01-05 21:23:00,864,3244,$-357.07,Swipe Transaction,79788,Phoenix,CA,76264,3005,Miscellaneous Metal Fabrication,,0
7620566,2015-11-27 17:26:00,334,4237,$797.73,Swipe Transaction,78521,Phoenix,IL,85598,3144,Floor Covering Stores,,0
7787365,2016-09-07 11:47:00,1522,2736,$898.07,Swipe Transaction,25273,Los Angeles,GA,52463,3389,Non-Precious Metal Services,,0
7843511,2016-06-30 14:45:00,1694,4540,$-298.82,Chip Transaction,35914,Chicago,OH,85817,4112,Passenger Railways,,0
8976851,2016-07-23 01:33:00,310,1243,$729.77,Swipe Transaction,92557,San Antonio,GA,25003,5970,"Artist Supply Stores, Craft Shops",,0
8646787,2015-12-30 18:24:00,744,2973,$827.47,Chip Transaction,95935,Phoenix,MI,53323,4411,Cruise Lines,,0
8082368,2016-02-14 06:40:00,1902,3942,$330.28,Swipe Transaction,66904,San Jose,NY,73300,4829,Money Transfer,,0
7815632,2016-04-21 05:19:00,1304,4211,$458.26,Swipe Transaction,89674,Philadelphia,CA,78716,5977,Cosmetic Stores,,0
7763487,2016-06-13 10:04:00,1314,2064,$207.37,Chip Transaction,91339,Houston,FL,98683,3132,Leather Goods,,0
7874692,2015-11-06 05:59:00,1353,1857,$484.62,Swipe Transaction,75888,Phoenix,FL,23202,3775,Railroad Freight,,0
9604283,2016-11-24 02:33:00,1336,2183,$995.51,Chip Transaction,50528,San Antonio,CA,24039,3684,Semiconductors and Related Devices,,0
7205969,2015-10-25 10:11:00,1394,4985,$745.46,Chip Transaction,74162,Philadelphia,IL,86769,4112,Passenger Railways,,0
8906808,2016-07-23 15:00:00,669,2803,$794.08,Chip Transaction,72379,New York,PA,22387,8049,Podiatrists,,0
7325503,2016-03-13 16:25:00,681,1876,$145.30,Chip Transaction,92882,San Diego,PA,19857,5815,"Digital Goods - Media, Books, Apps",,0
7284114,2015-04-17 04:31:00,1479,3932,$-371.49,Chip Transaction,12211,Dallas,NY,86746,7349,Cleaning and Maintenance Services,,0
7469751,2015-07-20 20:08:00,667,1955,$297.76,Chip Transaction,28307,Houston,CA,15853,1711,"Heating, Plumbing, Air Conditioning Contractors",,0
7638825,2015-03-26 16:08:00,1896,1495,$-146.80,Chip Transaction,43983,Dallas,MI,39286,9402,Postal Services - Government Only,,0
7392286,2015-10-13 13:41:00,1368,2801,$-203.34,Swipe Transaction,41283,Houston,GA,46835,5932,Antique Shops,,0
9626832,2015-08-13 06:02:00,740,4651,$260.55,Chip Transaction,11854,San Jose,OH,11585,3075,"Bolt, Nut, Screw, Rivet Manufacturing",,0
9295265,2015-07-28 11:08:00,936,1169,$742.22,Swipe Transaction,56332,Phoenix,OH,71852,5192,"Books, Periodicals, Newspapers",,0
7038352,2015-09-26 20:36:00,1154,3088,$790.02,Swipe Transaction,76282,Dallas,FL,93012,4722,Travel Agencies,,0
8751677,2016-03-11 11:41:00,1711,3259,$200.37,Chip Transaction,81502,San Diego,PA,58044,7995,"Betting (including Lottery Tickets, Casinos)",,0
7747536,2016-07-08 06:16:00,266,4352,$512.62,Chip Transaction,90264,San Diego,OH,86968,5261,Lawn and Garden Supply Stores,,0
7380271,2015-03-21 19:39:00,886,3955,$960.68,Chip Transaction,80196,Los Angeles,NC,18797,7210,Laundry Services,,0
9759316,2015-04-04 11:14:00,939,2658,$392.82,Swipe Transaction,57362,Phoenix,TX,10186,5932,Antique Shops,,0
9608448,2015-02-14 07:43:00,895,1822,$-412.21,Chip Transaction,58540,Chicago,MI,72143,3005,Miscellaneous Metal Fabrication,,0
8177978,2016-05-01 16:00:00,1868,4682,$915.42,Chip Transaction,42701,San Diego,NC,42426,3722,Passenger Railways,,0
7290641,2015-07-29 05:26:00,362,2031,$622.92,Chip Transaction,50017,Dallas,MI,64985,5722,Household Appliance Stores,,0
8356120,2016-03-22 03:08:00,1753,3057,$346.86,Swipe Transaction,59451,Chicago,IL,53461,3730,Ship Chandlers,,0
9346577,2016-02-16 13:27:00,670,1135,$61.48,Swipe Transaction,64010,Philadelphia,NC,16084,3390,Miscellaneous Metalwork,,0
8253566,2015-06-08 11:25:00,1785,2269,$483.00,Swipe Transaction,54231,Philadelphia,PA,47349,5211,Lumber and Building Materials,,0
8229482,2016-05-11 04:07:00,1119,1776,$284.35,Chip Transaction,73964,Philadelphia,TX,97675,3405,Ironwork,,0
8764483,2015-04-26 13:00:00,1110,1670,$-487.52,Swipe Transaction,50287,Philadelphia,NC,75518,5621,Women's Ready-To-Wear Stores,,0
8793312,2015-05-03 23:43:00,1733,3755,$639.34,Swipe Transaction,42913,Houston,NY,29447,5311,Department Stores,,0
7571799,2016-08-18 09:47:00,827,1671,$18.74,Chip Transaction,43234,San Diego,MI,86613,4112,Passenger Railways,,0
7463486,2015-03-02 15:15:00,344,2835,$694.18,Swipe Transaction,41453,New York,NY,67160,8021,Dentists and Orthodontists,,0
8172294,2015-07-27 12:33:00,724,1089,$-136.65,Swipe Transaction,83569,Philadelphia,CA,55078,3256,"Brick, Stone, and Related Materials",,0
